individual,f1,elapsed_time
"[0.6459868955867836, 0.8092986652910079, 0.09197863865701827, 0.8524821856611486, 0.09042088804852488, 0.8075969046805415, 0.304214982885023, 0.7047048039501754, 0.6033024865413442, 0.4331563772386714]",0.42071456125308143,0.470219
"[0.845504235623473, 0.1483237973690994, 0.7111573982851116, 0.968400004176369, 0.3962444626797711, 0.04895061759042274, 0.29884071096902176, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.42071456125308143,0.468654
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.8827785741589118, 0.4790309299601545, 0.08772155105900747, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.47927
"[0.6169771644904075, 0.8092986652910079, 0.09197863865701827, 0.8472754346531344, 0.8088872084882102, 0.12252765925747389, 0.9422806610241153, 0.0506377009152561, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.461688
"[0.1981330351805196, 0.9435546860300945, 0.13611184641671903, 0.9375748980394379, 0.0840394242281004, 0.5861187522025454, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.43199275674180326,0.472264
"[0.770336748716505, 0.45191707691779515, 0.46334659505641396, 0.8524821856611486, 0.09042088804852488, 0.8075969046805415, 0.304214982885023, 0.7047048039501754, 0.6033024865413442, 0.19775033669543318]",0.42071456125308143,0.469943
"[0.8565732712134246, 0.1483237973690994, 0.49889160999649906, 0.8827785741589118, 0.3962444626797711, 0.04895061759042274, 0.29884071096902176, 0.8200896158119784, 0.17386773251803278, 0.952096606823744]",0.42071456125308143,0.470235
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.4266640184283793, 0.35394325267312, 0.9083042158719234, 0.2749817690242421, 0.4460114306466564, 0.6426525256384351, 0.7971979418830131]",0.43199275674180326,0.460145
"[0.845504235623473, 0.4130568035010017, 0.6862852620355602, 0.9375748980394379, 0.0840394242281004, 0.5861187522025454, 0.5054277638607758, 0.637215680032692, 0.39435128923379237, 0.5918957633362765]",0.42146644095232955,0.462745
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42146644095232955,0.512609
"[0.062282863519958154, 0.662443928153949, 0.09197863865701827, 0.8472754346531344, 0.8088872084882102, 0.12252765925747389, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.45275785231557386]",0.42071456125308143,0.553173
"[0.8565732712134246, 0.1483237973690994, 0.7111573982851116, 0.968400004176369, 0.3962444626797711, 0.04895061759042274, 0.29884071096902176, 0.8318998346876566, 0.32625156877977934, 0.952096606823744]",0.42071456125308143,0.467706
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.0506377009152561, 0.6426525256384351, 0.45275785231557386]",0.42071456125308143,0.464516
"[0.2336112266383128, 0.9435546860300945, 0.6862852620355602, 0.9375748980394379, 0.0840394242281004, 0.10565775010269118, 0.9174285815115801, 0.0749871806934489, 0.12073673707190558, 0.35828744593735573]",0.43199275674180326,0.49208
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.45845802854414863, 0.8509137057886191, 0.9260419517816366, 0.3929526709074199, 0.8318998346876566, 0.32625156877977934, 0.5918957633362765]",0.42071456125308143,0.471602
"[0.1981330351805196, 0.40058180967151924, 0.6862852620355602, 0.9375748980394379, 0.0840394242281004, 0.5861187522025454, 0.9174285815115801, 0.0749871806934489, 0.9971614261304739, 0.19775033669543318]",0.42071456125308143,0.464737
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.8472754346531344, 0.09042088804852488, 0.8075969046805415, 0.304214982885023, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.43199275674180326,0.478361
"[0.6169771644904075, 0.6472784004740801, 0.49889160999649906, 0.8524821856611486, 0.09042088804852488, 0.8075969046805415, 0.304214982885023, 0.41923482119633104, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.4872
"[0.062282863519958154, 0.662443928153949, 0.13070828644016186, 0.2916760240569035, 0.8509137057886191, 0.9260419517816366, 0.304214982885023, 0.8318998346876566, 0.6426525256384351, 0.45275785231557386]",0.42071456125308143,0.486306
"[0.6169771644904075, 0.8092986652910079, 0.09197863865701827, 0.8524821856611486, 0.09042088804852488, 0.8075969046805415, 0.304214982885023, 0.0506377009152561, 0.6426525256384351, 0.7971979418830131]",0.42071456125308143,0.49477
