individual,f1,elapsed_time
"[0.21863797480360336, 0.5053552881033624, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.6185197523642461, 0.8617069003107772, 0.006498759678061017]",0.4997567150198729,0.767179
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.49755347965874286,0.771439
"[0.5613681341631508, 0.045824383655662215, 0.22789827565154686, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.10100142940972912, 0.2779736031100921, 0.6356844442644002, 0.36483217897008424]",0.481554837777748,0.771233
"[0.8058192518328079, 0.6981393949882269, 0.3402505165179919, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.10100142940972912, 0.2779736031100921, 0.6356844442644002, 0.6037260313668911]",0.5163167425396528,0.766759
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.897822883602477, 0.39940050514039727, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.8094304566778266, 0.006498759678061017]",0.5006592238171186,0.766261
"[0.5613681341631508, 0.26274160852293527, 0.5845859902235405, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.10100142940972912, 0.2779736031100921, 0.6356844442644002, 0.04711637542473457]",0.4905455558087136,0.775681
"[0.21098284358632646, 0.9429097143350544, 0.8763676264726689, 0.9731157639793706, 0.3785343772083535, 0.552040631273227, 0.8294046642529949, 0.6185197523642461, 0.09090941217379389, 0.24662750769398345]",0.512767778030936,0.770154
"[0.5613681341631508, 0.26274160852293527, 0.22789827565154686, 0.28938796360210717, 0.0797919769236275, 0.23279088636103018, 0.9975376064951103, 0.5095262936764645, 0.09090941217379389, 0.04711637542473457]",0.5012187033239666,0.770834
"[0.10964913035065915, 0.62744604170309, 0.026535969683863625, 0.1988376506866485, 0.6498844377795232, 0.5449414806032167, 0.2204406220406967, 0.5892656838759087, 0.8094304566778266, 0.006498759678061017]",0.5031958684590264,0.76664
"[0.21098284358632646, 0.9429097143350544, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.552040631273227, 0.8294046642529949, 0.6185197523642461, 0.8617069003107772, 0.24662750769398345]",0.5146901766200012,0.768299
"[0.5613681341631508, 0.26274160852293527, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.9975376064951103, 0.5095262936764645, 0.8094304566778266, 0.04711637542473457]",0.5112716133768765,0.773014
"[0.21098284358632646, 0.26274160852293527, 0.8763676264726689, 0.3146778807984779, 0.65543866529488, 0.21932075915728333, 0.9975376064951103, 0.6185197523642461, 0.8617069003107772, 0.24662750769398345]",0.5149753170805803,0.780535
