Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 11}, 'classifier_params': {'n_estimators': 82, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}}",0.09796524047851562,0.5934065934065934,0.5929852043893384
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 30}, 'classifier_params': {'n_estimators': 28, 'max_depth': 19, 'min_samples_split': 15, 'random_state': 42}}",0.051363229751586914,0.7252747252747253,0.6824010575890275
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 17}, 'classifier_params': {'n_estimators': 69, 'max_depth': 10, 'min_samples_split': 19, 'random_state': 42}}",0.10201048851013184,0.6703296703296703,0.6183434121312076
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.8649258434816138}, 'feature_selection_params': {'k': 50}, 'classifier_params': {'n_estimators': 3, 'max_depth': 18, 'min_samples_split': 12, 'random_state': 42}}",0.018336772918701172,0.6373626373626373,0.64491632010429
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 19}, 'classifier_params': {'n_estimators': 6, 'max_depth': 10, 'min_samples_split': 13, 'random_state': 42}}",0.018671035766601562,0.6813186813186813,0.6819180819180819
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 23}, 'classifier_params': {'n_estimators': 29, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}}",0.05187058448791504,0.6153846153846154,0.5764162895927601
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.6501224556097804}, 'feature_selection_params': {'k': 39}, 'classifier_params': {'n_estimators': 85, 'max_depth': 9, 'min_samples_split': 5, 'random_state': 42}}",0.13328194618225098,0.7032967032967034,0.6505199349633444
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'n_estimators': 53, 'max_depth': 19, 'min_samples_split': 18, 'random_state': 42}}",0.07458996772766113,0.5824175824175825,0.5849060030878213
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 26}, 'classifier_params': {'n_estimators': 9, 'max_depth': 16, 'min_samples_split': 4, 'random_state': 42}}",0.03989839553833008,0.6483516483516484,0.674370605968732
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 11}, 'classifier_params': {'n_estimators': 80, 'max_depth': 15, 'min_samples_split': 12, 'random_state': 42}}",0.10841536521911621,0.6043956043956044,0.5161505161505161
