Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 26}, 'classifier_params': {'C': 0.7901311041101168, 'kernel': 'poly', 'gamma': 'scale', 'tol': 1e-06, 'random_state': 42}}",0.02154850959777832,0.6153846153846154,0.6426739926739927
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 36}, 'classifier_params': {'C': 1.134809915320936, 'kernel': 'linear', 'gamma': 'scale', 'tol': 0.001, 'random_state': 42}}",0.0260469913482666,0.7252747252747253,0.7461529783451092
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.9340907056755535}, 'feature_selection_params': {'k': 13}, 'classifier_params': {'C': 0.4059097449207789, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.019288301467895508,0.5934065934065934,0.47675137362637354
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 16}, 'classifier_params': {'C': 1.9800610942648165, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",4.1159443855285645,0.6483516483516484,0.7175779595657892
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 15}, 'classifier_params': {'C': 1.2787514816483825, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.024567127227783203,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 23}, 'classifier_params': {'C': 0.3510958230662862, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 0.0001, 'random_state': 42}}",0.03094172477722168,0.6153846153846154,0.5168286734618185
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.10079417740705265}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'C': 0.7306883481753759, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 0.0001, 'random_state': 42}}",0.015624523162841797,0.6043956043956044,0.4886306736741519
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.7936377425052484}, 'feature_selection_params': {'k': 18}, 'classifier_params': {'C': 1.1172228949832212, 'kernel': 'poly', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.0169064998626709,0.5384615384615384,0.6038461538461539
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 44}, 'classifier_params': {'C': 1.0828774036797657, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.027048349380493164,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.010274057024520444}, 'feature_selection_params': {'k': 26}, 'classifier_params': {'C': 1.1417240899167047, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 1e-05, 'random_state': 42}}",0.018528461456298828,0.6373626373626373,0.5532860315136863
