individual,f1,elapsed_time
"[0.07140983685581415, 0.16592278922072468, 0.30761181261423254, 0.7489577220696233, 0.5692070493190924, 0.28861058830584174, 0.12435365817470823, 0.6886779912120937, 0.6997336849757173, 0.9426762407440408]",0.39692440978990684,0.064911
"[0.5004721771179256, 0.4937952193450843, 0.08044185189930098, 0.03986078418361305, 0.43202866416077257, 0.32232158335829997, 0.2503679024120039, 0.0913268866309852, 0.9619111021928367, 0.8359586139061813]",0.39692440978990684,0.06338
"[0.5751991092199304, 0.9507862778063524, 0.9995724168774514, 0.6722815843032393, 0.2695110259670539, 0.040231673144616176, 0.7562688304125571, 0.47050082325163356, 0.6515094894336864, 0.9160727879267675]",0.39692440978990684,0.062604
"[0.18148914722312592, 0.5853296252778544, 0.6347847194540869, 0.49172580219101336, 0.09124240629382718, 0.34796105629465046, 0.333308393665092, 0.6701335095211854, 0.8577330944003526, 0.3298036635789654]",0.39692440978990684,0.064138
"[0.6936736739834325, 0.28821779536145575, 0.9451935395632106, 0.8135660347379726, 0.5500966089717829, 0.45482590860172945, 0.3145171571701679, 0.3232737862759947, 0.9701847268085771, 0.40417505700074563]",0.39692440978990684,0.064148
"[0.5145962523291051, 0.9881192147817541, 0.657660386483129, 0.542593594357195, 0.4132475707993215, 0.18758254139452712, 0.36177935915167525, 0.7564431540555737, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.065707
"[0.20355823835027387, 0.5492196390853317, 0.9276727608444477, 0.43811609507237825, 0.6982500291221723, 0.12142608336261984, 0.9731468158216944, 0.6088716670819649, 0.23929746232765037, 0.1583781638052324]",0.39692440978990684,0.066945
"[0.55083900700267, 0.552251409053733, 0.09320920128152255, 0.9922571393952196, 0.912929878484168, 0.4614478941787834, 0.11746614908955755, 0.8321431737689012, 0.49837550470719527, 0.7166033259917911]",0.39692440978990684,0.075329
"[0.5088720150695117, 0.2734248967132742, 0.8347239455766944, 0.9802446326033755, 0.24373090607513836, 0.5512650768804697, 0.3835860132471499, 0.9218681499315619, 0.508240891592894, 0.8793262551464761]",0.39692440978990684,0.066496
"[0.8640269344285881, 0.27624740282204097, 0.7900061820031135, 0.41494242355134514, 0.9342483936825201, 0.5077376758096565, 0.8205494731855784, 0.28283898328282664, 0.2985558497717672, 0.5869377224141611]",0.39692440978990684,0.064722
"[0.5145962523291051, 0.9881192147817541, 0.657660386483129, 0.542593594357195, 0.4132475707993215, 0.18758254139452712, 0.36177935915167525, 0.7564431540555737, 0.625408742145009, 0.5869377224141611]",0.39692440978990684,0.066565
"[0.5145962523291051, 0.9881192147817541, 0.657660386483129, 0.542593594357195, 0.09124240629382718, 0.34796105629465046, 0.333308393665092, 0.6701335095211854, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.064812
"[0.20355823835027387, 0.5492196390853317, 0.9276727608444477, 0.43811609507237825, 0.6982500291221723, 0.12142608336261984, 0.12435365817470823, 0.6886779912120937, 0.6997336849757173, 0.1583781638052324]",0.39692440978990684,0.064374
"[0.5751991092199304, 0.552251409053733, 0.09320920128152255, 0.9922571393952196, 0.2695110259670539, 0.040231673144616176, 0.7562688304125571, 0.47050082325163356, 0.6515094894336864, 0.9160727879267675]",0.39692440978990684,0.062678
"[0.8640269344285881, 0.27624740282204097, 0.657660386483129, 0.542593594357195, 0.4132475707993215, 0.18758254139452712, 0.36177935915167525, 0.7564431540555737, 0.625408742145009, 0.5869377224141611]",0.39692440978990684,0.063857
"[0.55083900700267, 0.552251409053733, 0.09320920128152255, 0.7489577220696233, 0.5692070493190924, 0.28861058830584174, 0.12435365817470823, 0.6886779912120937, 0.49837550470719527, 0.7166033259917911]",0.39692440978990684,0.063131
"[0.6936736739834325, 0.28821779536145575, 0.9451935395632106, 0.8135660347379726, 0.5500966089717829, 0.45482590860172945, 0.3145171571701679, 0.7564431540555737, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.064619
"[0.5145962523291051, 0.9881192147817541, 0.657660386483129, 0.542593594357195, 0.4132475707993215, 0.18758254139452712, 0.3835860132471499, 0.7564431540555737, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.062651
"[0.55083900700267, 0.2734248967132742, 0.8347239455766944, 0.9922571393952196, 0.912929878484168, 0.4614478941787834, 0.11746614908955755, 0.8321431737689012, 0.49837550470719527, 0.7166033259917911]",0.39692440978990684,0.06218
"[0.6936736739834325, 0.28821779536145575, 0.6347847194540869, 0.49172580219101336, 0.09124240629382718, 0.34796105629465046, 0.333308393665092, 0.6701335095211854, 0.9701847268085771, 0.40417505700074563]",0.39692440978990684,0.062417
"[0.6936736739834325, 0.16592278922072468, 0.30761181261423254, 0.7489577220696233, 0.5692070493190924, 0.28861058830584174, 0.12435365817470823, 0.3232737862759947, 0.9701847268085771, 0.40417505700074563]",0.39692440978990684,0.063229
"[0.20355823835027387, 0.5492196390853317, 0.9276727608444477, 0.43811609507237825, 0.2695110259670539, 0.040231673144616176, 0.7562688304125571, 0.47050082325163356, 0.6515094894336864, 0.9160727879267675]",0.39692440978990684,0.063047
"[0.5751991092199304, 0.9507862778063524, 0.7900061820031135, 0.6722815843032393, 0.2695110259670539, 0.040231673144616176, 0.7562688304125571, 0.47050082325163356, 0.6515094894336864, 0.9160727879267675]",0.39692440978990684,0.06297
"[0.20355823835027387, 0.5492196390853317, 0.9276727608444477, 0.49172580219101336, 0.09124240629382718, 0.34796105629465046, 0.333308393665092, 0.6701335095211854, 0.23929746232765037, 0.1583781638052324]",0.39692440978990684,0.062042
"[0.6936736739834325, 0.552251409053733, 0.09320920128152255, 0.9922571393952196, 0.912929878484168, 0.45482590860172945, 0.3145171571701679, 0.3232737862759947, 0.9701847268085771, 0.40417505700074563]",0.39692440978990684,0.066398
"[0.55083900700267, 0.552251409053733, 0.09320920128152255, 0.9922571393952196, 0.912929878484168, 0.18758254139452712, 0.36177935915167525, 0.7564431540555737, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.066266
"[0.20355823835027387, 0.5492196390853317, 0.9276727608444477, 0.43811609507237825, 0.6982500291221723, 0.45482590860172945, 0.3145171571701679, 0.3232737862759947, 0.23929746232765037, 0.1583781638052324]",0.39692440978990684,0.062715
"[0.20355823835027387, 0.5492196390853317, 0.09320920128152255, 0.9922571393952196, 0.912929878484168, 0.12142608336261984, 0.9731468158216944, 0.6088716670819649, 0.23929746232765037, 0.1583781638052324]",0.39692440978990684,0.062602
"[0.5145962523291051, 0.28821779536145575, 0.9451935395632106, 0.8135660347379726, 0.5500966089717829, 0.18758254139452712, 0.36177935915167525, 0.7564431540555737, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.062363
"[0.8640269344285881, 0.27624740282204097, 0.7900061820031135, 0.41494242355134514, 0.9342483936825201, 0.5077376758096565, 0.8205494731855784, 0.28283898328282664, 0.6997336849757173, 0.9426762407440408]",0.39692440978990684,0.064829
"[0.5145962523291051, 0.9881192147817541, 0.657660386483129, 0.542593594357195, 0.09124240629382718, 0.34796105629465046, 0.36177935915167525, 0.7564431540555737, 0.625408742145009, 0.759990536061017]",0.39692440978990684,0.06245
"[0.5751991092199304, 0.4937952193450843, 0.08044185189930098, 0.03986078418361305, 0.43202866416077257, 0.32232158335829997, 0.7562688304125571, 0.47050082325163356, 0.6515094894336864, 0.9160727879267675]",0.39692440978990684,0.063041
"[0.5751991092199304, 0.9507862778063524, 0.9995724168774514, 0.6722815843032393, 0.2695110259670539, 0.32232158335829997, 0.2503679024120039, 0.47050082325163356, 0.6515094894336864, 0.9160727879267675]",0.39692440978990684,0.063488
"[0.5088720150695117, 0.2734248967132742, 0.8347239455766944, 0.9802446326033755, 0.24373090607513836, 0.5512650768804697, 0.3835860132471499, 0.9218681499315619, 0.508240891592894, 0.759990536061017]",0.39692440978990684,0.062108
"[0.55083900700267, 0.552251409053733, 0.9451935395632106, 0.8135660347379726, 0.5500966089717829, 0.45482590860172945, 0.11746614908955755, 0.8321431737689012, 0.49837550470719527, 0.7166033259917911]",0.39692440978990684,0.068954
"[0.5004721771179256, 0.4937952193450843, 0.08044185189930098, 0.03986078418361305, 0.2695110259670539, 0.040231673144616176, 0.7562688304125571, 0.47050082325163356, 0.9619111021928367, 0.8359586139061813]",0.39692440978990684,0.065772
"[0.20355823835027387, 0.5492196390853317, 0.9276727608444477, 0.43811609507237825, 0.6982500291221723, 0.28861058830584174, 0.12435365817470823, 0.6886779912120937, 0.6997336849757173, 0.9426762407440408]",0.39692440978990684,0.06686
"[0.5145962523291051, 0.9881192147817541, 0.657660386483129, 0.542593594357195, 0.4132475707993215, 0.18758254139452712, 0.36177935915167525, 0.3232737862759947, 0.9701847268085771, 0.40417505700074563]",0.39692440978990684,0.065611
"[0.18148914722312592, 0.552251409053733, 0.09320920128152255, 0.9922571393952196, 0.912929878484168, 0.4614478941787834, 0.11746614908955755, 0.8321431737689012, 0.49837550470719527, 0.7166033259917911]",0.39692440978990684,0.066117
