Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.8663841005068542}, 'feature_selection_params': {'k': 35}, 'classifier_params': {'max_depth': 1, 'min_samples_split': 3, 'random_state': 42}}",0.01152658462524414,0.5494505494505495,0.42855581918081925
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 13}, 'classifier_params': {'max_depth': 1, 'min_samples_split': 19, 'random_state': 42}}",0.01407480239868164,0.5494505494505495,0.42855581918081925
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 38}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 10, 'random_state': 42}}",0.017528057098388672,0.6923076923076923,0.69922641461103
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 16}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 12, 'random_state': 42}}",0.0116119384765625,0.6153846153846154,0.5905795354071216
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 29}, 'classifier_params': {'max_depth': 9, 'min_samples_split': 19, 'random_state': 42}}",0.01429438591003418,0.7252747252747253,0.6899549168779937
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 11}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 18, 'random_state': 42}}",0.01384115219116211,0.5604395604395604,0.4509223495398611
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.40416574237460423}, 'feature_selection_params': {'k': 14}, 'classifier_params': {'max_depth': 10, 'min_samples_split': 13, 'random_state': 42}}",0.013497114181518555,0.5714285714285714,0.7085645241608544
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 34}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}}",0.026594877243041992,0.6593406593406593,0.6673129311573248
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 18}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 18, 'random_state': 42}}",0.01406240463256836,0.5824175824175825,0.4996728934782032
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 14}, 'classifier_params': {'max_depth': 10, 'min_samples_split': 15, 'random_state': 42}}",0.033238887786865234,0.5714285714285714,0.7085645241608544
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 40}, 'classifier_params': {'max_depth': 9, 'min_samples_split': 10, 'random_state': 42}}",0.019129514694213867,0.6923076923076923,0.7082355972264229
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.31019860877135863}, 'feature_selection_params': {'k': 20}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 4, 'random_state': 42}}",0.013424873352050781,0.6373626373626373,0.5803674039933269
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.3862626435107447}, 'feature_selection_params': {'k': 44}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 11, 'random_state': 42}}",0.015514135360717773,0.6483516483516484,0.6461432287519243
